alert_id,store_id,sku_id,category,stock_level,threshold,markdown_recommended,date
ALERT_1593,STORE_074,SKU_Snacks_685,Snacks,455,101,True,2024-11-18
ALERT_1594,STORE_059,SKU_Beverages_325,Beverages,327,100,True,2024-12-30
ALERT_1595,STORE_002,SKU_Cereals_964,Beverages,500,109,True,2024-02-08
ALERT_1596,STORE_026,SKU_Beverages_753,Beverages,241,146,True,2024-04-21
ALERT_1597,STORE_025,SKU_Snacks_154,Cereals,418,88,True,2024-01-08
ALERT_1598,STORE_004,SKU_Snacks_785,Snacks,214,123,True,2024-08-08
ALERT_1599,STORE_094,SKU_Beverages_801,Beverages,288,91,True,2024-11-10
ALERT_1600,STORE_013,SKU_Snacks_124,Beverages,339,108,True,2024-02-06
ALERT_1601,STORE_007,SKU_Snacks_488,Cereals,154,132,True,2024-01-17
ALERT_1602,STORE_016,SKU_Snacks_980,Beverages,128,83,True,2024-09-23
ALERT_1603,STORE_044,SKU_Beverages_258,Cereals,124,122,True,2024-01-12
ALERT_1604,STORE_010,SKU_Snacks_483,Snacks,291,86,True,2024-08-11
ALERT_1605,STORE_046,SKU_Cereals_738,Cereals,465,148,True,2024-02-25
ALERT_1606,STORE_079,SKU_Snacks_105,Cereals,63,139,False,2024-03-09
ALERT_1607,STORE_043,SKU_Snacks_659,Beverages,297,137,True,2024-03-05
ALERT_1608,STORE_001,SKU_Beverages_233,Beverages,287,123,True,2024-08-10
ALERT_1609,STORE_026,SKU_Snacks_529,Snacks,398,127,True,2024-11-30
ALERT_1610,STORE_048,SKU_Beverages_192,Snacks,349,145,True,2024-11-13
ALERT_1611,STORE_082,SKU_Cereals_343,Cereals,435,141,True,2024-12-03
ALERT_1612,STORE_016,SKU_Beverages_158,Beverages,426,136,True,2024-02-25
ALERT_1613,STORE_020,SKU_Beverages_721,Snacks,143,114,True,2024-02-21
ALERT_1614,STORE_053,SKU_Cereals_103,Cereals,278,127,True,2024-02-10
ALERT_1615,STORE_077,SKU_Snacks_432,Snacks,110,87,True,2024-03-01
ALERT_1616,STORE_027,SKU_Beverages_552,Beverages,324,89,True,2024-06-11
ALERT_1617,STORE_008,SKU_Cereals_280,Beverages,92,104,False,2024-02-02
ALERT_1618,STORE_083,SKU_Cereals_403,Snacks,343,125,True,2024-01-07
ALERT_1619,STORE_088,SKU_Snacks_406,Cereals,127,126,True,2024-08-02
ALERT_1620,STORE_094,SKU_Snacks_287,Beverages,329,84,True,2024-06-02
ALERT_1621,STORE_075,SKU_Cereals_251,Cereals,196,134,True,2024-05-19
ALERT_1622,STORE_061,SKU_Cereals_394,Cereals,228,133,True,2024-11-20
ALERT_1623,STORE_085,SKU_Cereals_413,Snacks,272,134,True,2024-05-13
ALERT_1624,STORE_029,SKU_Beverages_159,Beverages,463,109,True,2024-12-07
ALERT_1625,STORE_070,SKU_Beverages_319,Beverages,342,142,True,2024-02-03
ALERT_1626,STORE_037,SKU_Snacks_153,Beverages,446,117,True,2024-06-16
ALERT_1627,STORE_079,SKU_Beverages_218,Cereals,325,132,True,2024-05-24
ALERT_1628,STORE_065,SKU_Beverages_425,Beverages,173,112,True,2024-02-11
ALERT_1629,STORE_090,SKU_Snacks_201,Cereals,432,106,True,2024-07-04
ALERT_1630,STORE_068,SKU_Snacks_755,Beverages,79,134,False,2024-10-23
ALERT_1631,STORE_060,SKU_Cereals_689,Cereals,153,141,True,2024-11-07
ALERT_1632,STORE_027,SKU_Beverages_271,Cereals,407,131,True,2024-06-03
ALERT_1633,STORE_031,SKU_Snacks_539,Beverages,412,103,True,2024-06-28
ALERT_1634,STORE_012,SKU_Cereals_994,Snacks,237,107,True,2024-06-15
ALERT_1635,STORE_008,SKU_Cereals_502,Beverages,99,136,False,2024-10-10
ALERT_1636,STORE_094,SKU_Cereals_557,Beverages,415,110,True,2024-02-05
ALERT_1637,STORE_002,SKU_Snacks_933,Snacks,447,95,True,2024-06-18
ALERT_1638,STORE_076,SKU_Snacks_510,Snacks,104,124,False,2024-05-05
ALERT_1639,STORE_034,SKU_Beverages_830,Beverages,489,106,True,2024-09-23
ALERT_1640,STORE_046,SKU_Beverages_571,Cereals,154,114,True,2024-04-19
ALERT_1641,STORE_097,SKU_Snacks_576,Cereals,98,140,False,2024-10-29
ALERT_1642,STORE_030,SKU_Beverages_741,Beverages,212,110,True,2024-04-16
ALERT_1643,STORE_091,SKU_Beverages_388,Beverages,379,138,True,2024-07-15
ALERT_1644,STORE_066,SKU_Cereals_631,Beverages,453,137,True,2024-05-30
ALERT_1645,STORE_022,SKU_Beverages_445,Beverages,71,106,False,2024-11-27
ALERT_1646,STORE_095,SKU_Snacks_932,Beverages,277,128,True,2024-10-01
ALERT_1647,STORE_061,SKU_Beverages_460,Cereals,296,133,True,2024-10-16
ALERT_1648,STORE_023,SKU_Beverages_247,Snacks,171,81,True,2024-10-21
ALERT_1649,STORE_097,SKU_Cereals_873,Snacks,473,107,True,2024-10-28
ALERT_1650,STORE_070,SKU_Cereals_384,Beverages,306,125,True,2024-01-18
ALERT_1651,STORE_020,SKU_Beverages_142,Beverages,403,135,True,2024-03-13
ALERT_1652,STORE_098,SKU_Beverages_686,Beverages,205,90,True,2024-08-24
ALERT_1653,STORE_071,SKU_Cereals_708,Snacks,294,113,True,2024-05-19
ALERT_1654,STORE_008,SKU_Cereals_704,Snacks,100,121,False,2024-07-02
ALERT_1655,STORE_082,SKU_Cereals_854,Snacks,435,143,True,2024-11-10
ALERT_1656,STORE_069,SKU_Cereals_169,Beverages,344,132,True,2024-11-21
ALERT_1657,STORE_100,SKU_Cereals_541,Cereals,67,101,False,2024-01-19
ALERT_1658,STORE_014,SKU_Cereals_506,Snacks,322,82,True,2024-04-17
ALERT_1659,STORE_056,SKU_Beverages_765,Snacks,467,84,True,2024-03-09
ALERT_1660,STORE_052,SKU_Cereals_262,Cereals,88,137,False,2024-02-05
ALERT_1661,STORE_047,SKU_Cereals_617,Snacks,54,136,False,2024-09-02
ALERT_1662,STORE_094,SKU_Cereals_900,Cereals,377,131,True,2024-07-03
ALERT_1663,STORE_087,SKU_Cereals_355,Cereals,473,104,True,2024-07-18
ALERT_1664,STORE_079,SKU_Snacks_750,Beverages,394,128,True,2024-03-13
ALERT_1665,STORE_093,SKU_Cereals_717,Cereals,226,142,True,2024-09-18
ALERT_1666,STORE_039,SKU_Cereals_464,Beverages,459,83,True,2024-04-11
ALERT_1667,STORE_016,SKU_Snacks_260,Snacks,498,95,True,2024-11-22
ALERT_1668,STORE_050,SKU_Cereals_927,Snacks,376,145,True,2024-06-17
ALERT_1669,STORE_041,SKU_Snacks_806,Beverages,396,107,True,2024-02-12
ALERT_1670,STORE_040,SKU_Beverages_176,Cereals,313,132,True,2024-09-18
ALERT_1671,STORE_091,SKU_Cereals_389,Cereals,160,86,True,2024-07-11
ALERT_1672,STORE_098,SKU_Snacks_980,Cereals,329,138,True,2024-05-18
ALERT_1673,STORE_043,SKU_Snacks_258,Beverages,122,107,True,2024-08-15
ALERT_1674,STORE_052,SKU_Beverages_479,Snacks,68,118,False,2024-02-15
ALERT_1675,STORE_033,SKU_Snacks_441,Snacks,73,124,False,2024-06-22
ALERT_1676,STORE_036,SKU_Beverages_986,Beverages,384,130,True,2024-08-12
ALERT_1677,STORE_088,SKU_Beverages_745,Cereals,323,134,True,2024-04-07
ALERT_1678,STORE_022,SKU_Snacks_976,Beverages,465,108,True,2024-10-12
ALERT_1679,STORE_003,SKU_Cereals_324,Cereals,315,86,True,2024-09-02
ALERT_1680,STORE_087,SKU_Cereals_454,Beverages,167,90,True,2024-01-22
ALERT_1681,STORE_042,SKU_Beverages_484,Cereals,397,128,True,2024-02-01
ALERT_1682,STORE_088,SKU_Cereals_159,Cereals,371,114,True,2024-11-07
ALERT_1683,STORE_068,SKU_Cereals_567,Snacks,256,107,True,2024-11-09
ALERT_1684,STORE_092,SKU_Snacks_567,Cereals,130,122,True,2024-05-31
ALERT_1685,STORE_091,SKU_Snacks_897,Cereals,314,127,True,2024-11-12
ALERT_1686,STORE_029,SKU_Snacks_710,Beverages,99,135,False,2024-07-19
ALERT_1687,STORE_083,SKU_Cereals_481,Beverages,380,137,True,2024-02-01
ALERT_1688,STORE_045,SKU_Cereals_616,Snacks,304,147,True,2024-01-25
ALERT_1689,STORE_035,SKU_Snacks_231,Beverages,473,98,True,2024-01-07
ALERT_1690,STORE_032,SKU_Beverages_553,Beverages,313,114,True,2024-02-18
ALERT_1691,STORE_049,SKU_Snacks_203,Cereals,281,87,True,2024-03-05
ALERT_1692,STORE_055,SKU_Cereals_854,Beverages,282,83,True,2024-08-17
ALERT_1693,STORE_023,SKU_Beverages_189,Cereals,123,136,False,2024-09-14
ALERT_1694,STORE_077,SKU_Snacks_921,Cereals,267,84,True,2024-09-15
ALERT_1695,STORE_052,SKU_Cereals_704,Beverages,163,105,True,2024-04-22
ALERT_1696,STORE_017,SKU_Cereals_863,Beverages,422,108,True,2024-06-30
ALERT_1697,STORE_028,SKU_Cereals_608,Cereals,460,95,True,2024-01-10
ALERT_1698,STORE_071,SKU_Snacks_960,Cereals,313,103,True,2024-08-08
ALERT_1699,STORE_012,SKU_Snacks_896,Snacks,497,115,True,2024-08-30
ALERT_1700,STORE_074,SKU_Beverages_852,Cereals,385,86,True,2024-06-12
ALERT_1701,STORE_002,SKU_Snacks_664,Snacks,121,93,True,2024-09-22
ALERT_1702,STORE_037,SKU_Cereals_967,Cereals,251,128,True,2024-01-27
ALERT_1703,STORE_001,SKU_Beverages_675,Snacks,389,148,True,2024-06-30
ALERT_1704,STORE_013,SKU_Snacks_887,Snacks,261,146,True,2024-01-22
ALERT_1705,STORE_059,SKU_Snacks_177,Beverages,237,107,True,2024-12-24
ALERT_1706,STORE_029,SKU_Cereals_581,Cereals,54,107,False,2024-05-03
ALERT_1707,STORE_007,SKU_Cereals_490,Cereals,166,137,True,2024-09-15
ALERT_1708,STORE_085,SKU_Snacks_742,Beverages,352,100,True,2024-04-09
ALERT_1709,STORE_035,SKU_Beverages_654,Snacks,398,94,True,2024-07-01
ALERT_1710,STORE_094,SKU_Beverages_115,Beverages,390,118,True,2024-04-15
ALERT_1711,STORE_036,SKU_Cereals_527,Cereals,147,137,True,2024-11-01
ALERT_1712,STORE_082,SKU_Cereals_441,Cereals,478,128,True,2024-01-30
ALERT_1713,STORE_079,SKU_Beverages_784,Snacks,426,125,True,2024-01-18
ALERT_1714,STORE_092,SKU_Snacks_943,Beverages,101,98,True,2024-03-25
ALERT_1715,STORE_066,SKU_Snacks_414,Beverages,150,112,True,2024-04-07
ALERT_1716,STORE_036,SKU_Cereals_469,Cereals,340,143,True,2024-01-02
ALERT_1717,STORE_086,SKU_Snacks_489,Snacks,239,117,True,2024-12-27
ALERT_1718,STORE_059,SKU_Cereals_258,Snacks,85,147,False,2024-07-27
ALERT_1719,STORE_042,SKU_Snacks_529,Cereals,255,135,True,2024-05-23
ALERT_1720,STORE_012,SKU_Snacks_725,Beverages,72,102,False,2024-07-07
ALERT_1721,STORE_090,SKU_Beverages_698,Snacks,135,128,True,2024-08-28
ALERT_1722,STORE_036,SKU_Cereals_105,Beverages,51,97,False,2024-08-11
ALERT_1723,STORE_022,SKU_Snacks_748,Snacks,255,92,True,2024-05-25
ALERT_1724,STORE_024,SKU_Cereals_477,Snacks,246,122,True,2024-07-17
ALERT_1725,STORE_091,SKU_Snacks_547,Cereals,395,89,True,2024-12-24
ALERT_1726,STORE_038,SKU_Snacks_260,Snacks,430,100,True,2024-05-29
ALERT_1727,STORE_011,SKU_Cereals_602,Cereals,201,145,True,2024-09-16
ALERT_1728,STORE_036,SKU_Snacks_511,Snacks,375,117,True,2024-05-23
ALERT_1729,STORE_081,SKU_Beverages_504,Beverages,421,126,True,2024-06-19
ALERT_1730,STORE_047,SKU_Cereals_114,Cereals,324,96,True,2024-03-22
ALERT_1731,STORE_043,SKU_Snacks_389,Snacks,171,148,True,2024-05-16
ALERT_1732,STORE_034,SKU_Beverages_550,Snacks,107,91,True,2024-07-03
ALERT_1733,STORE_090,SKU_Cereals_274,Cereals,176,99,True,2024-10-17
ALERT_1734,STORE_024,SKU_Beverages_785,Snacks,79,115,False,2024-10-29
ALERT_1735,STORE_002,SKU_Snacks_831,Cereals,152,143,True,2024-12-30
ALERT_1736,STORE_065,SKU_Beverages_294,Snacks,167,146,True,2024-02-08
ALERT_1737,STORE_030,SKU_Snacks_403,Snacks,341,80,True,2024-01-15
ALERT_1738,STORE_023,SKU_Cereals_245,Snacks,225,117,True,2024-10-14
ALERT_1739,STORE_062,SKU_Cereals_864,Cereals,354,96,True,2024-12-31
ALERT_1740,STORE_044,SKU_Beverages_226,Beverages,195,81,True,2024-01-18
ALERT_1741,STORE_096,SKU_Snacks_139,Cereals,308,132,True,2024-10-02
ALERT_1742,STORE_034,SKU_Snacks_625,Beverages,128,139,False,2024-07-18
ALERT_1743,STORE_083,SKU_Beverages_667,Beverages,111,126,False,2024-09-23
ALERT_1744,STORE_076,SKU_Cereals_288,Beverages,288,145,True,2024-05-09
ALERT_1745,STORE_099,SKU_Cereals_830,Beverages,160,116,True,2024-04-09
ALERT_1746,STORE_051,SKU_Snacks_515,Cereals,275,96,True,2024-09-04
ALERT_1747,STORE_060,SKU_Cereals_694,Cereals,92,137,False,2024-11-05
ALERT_1748,STORE_093,SKU_Cereals_404,Cereals,172,81,True,2024-03-04
ALERT_1749,STORE_075,SKU_Snacks_172,Beverages,83,143,False,2024-10-04
ALERT_1750,STORE_073,SKU_Cereals_102,Cereals,408,143,True,2024-08-04
ALERT_1751,STORE_053,SKU_Beverages_742,Snacks,298,84,True,2024-08-14
ALERT_1752,STORE_058,SKU_Cereals_371,Snacks,138,93,True,2024-03-07
ALERT_1753,STORE_021,SKU_Beverages_213,Cereals,145,126,True,2024-11-03
ALERT_1754,STORE_087,SKU_Cereals_246,Beverages,183,132,True,2024-04-27
ALERT_1755,STORE_083,SKU_Beverages_935,Cereals,166,101,True,2024-04-09
ALERT_1756,STORE_074,SKU_Beverages_600,Beverages,186,124,True,2024-04-01
ALERT_1757,STORE_041,SKU_Cereals_862,Beverages,345,145,True,2024-12-03
ALERT_1758,STORE_071,SKU_Cereals_507,Snacks,308,90,True,2024-06-03
ALERT_1759,STORE_093,SKU_Snacks_600,Snacks,345,137,True,2024-05-14
ALERT_1760,STORE_064,SKU_Snacks_561,Snacks,135,121,True,2024-02-16
ALERT_1761,STORE_031,SKU_Snacks_403,Snacks,161,125,True,2024-11-01
ALERT_1762,STORE_004,SKU_Snacks_398,Cereals,332,132,True,2024-10-09
ALERT_1763,STORE_024,SKU_Beverages_784,Snacks,162,129,True,2024-05-24
ALERT_1764,STORE_079,SKU_Cereals_850,Snacks,116,107,True,2024-06-21
ALERT_1765,STORE_052,SKU_Snacks_388,Snacks,115,125,False,2024-09-11
ALERT_1766,STORE_100,SKU_Beverages_644,Snacks,497,130,True,2024-07-09
ALERT_1767,STORE_079,SKU_Beverages_238,Cereals,146,134,True,2024-05-14
ALERT_1768,STORE_002,SKU_Beverages_460,Beverages,492,112,True,2024-12-28
ALERT_1769,STORE_047,SKU_Snacks_369,Cereals,84,81,True,2024-07-14
ALERT_1770,STORE_039,SKU_Snacks_114,Beverages,251,122,True,2024-09-05
ALERT_1771,STORE_095,SKU_Cereals_240,Cereals,460,95,True,2024-01-14
ALERT_1772,STORE_029,SKU_Beverages_921,Beverages,169,103,True,2024-09-11
ALERT_1773,STORE_075,SKU_Beverages_862,Beverages,70,82,False,2024-09-16
ALERT_1774,STORE_006,SKU_Cereals_908,Cereals,55,126,False,2024-05-28
ALERT_1775,STORE_011,SKU_Cereals_290,Snacks,219,144,True,2024-12-23
ALERT_1776,STORE_004,SKU_Snacks_866,Snacks,104,121,False,2024-06-06
ALERT_1777,STORE_067,SKU_Snacks_278,Snacks,278,116,True,2024-07-22
ALERT_1778,STORE_007,SKU_Cereals_174,Cereals,398,87,True,2024-02-09
ALERT_1779,STORE_044,SKU_Beverages_361,Beverages,476,150,True,2024-01-11
ALERT_1780,STORE_039,SKU_Cereals_532,Cereals,392,114,True,2024-08-29
ALERT_1781,STORE_034,SKU_Cereals_984,Beverages,368,89,True,2024-06-25
ALERT_1782,STORE_029,SKU_Snacks_774,Beverages,421,140,True,2024-07-21
ALERT_1783,STORE_002,SKU_Beverages_452,Cereals,294,115,True,2024-09-04
ALERT_1784,STORE_004,SKU_Cereals_277,Cereals,383,104,True,2024-03-31
ALERT_1785,STORE_010,SKU_Beverages_490,Cereals,84,119,False,2024-03-25
ALERT_1786,STORE_046,SKU_Cereals_227,Beverages,129,101,True,2024-05-31
ALERT_1787,STORE_021,SKU_Beverages_296,Snacks,321,90,True,2024-09-04
ALERT_1788,STORE_089,SKU_Cereals_867,Snacks,242,90,True,2024-07-25
ALERT_1789,STORE_069,SKU_Snacks_610,Cereals,457,103,True,2024-01-22
ALERT_1790,STORE_069,SKU_Beverages_228,Cereals,116,104,True,2024-12-05
ALERT_1791,STORE_097,SKU_Beverages_381,Cereals,500,139,True,2024-10-05
ALERT_1792,STORE_015,SKU_Cereals_757,Snacks,71,83,False,2024-12-07
ALERT_1793,STORE_044,SKU_Snacks_565,Cereals,203,130,True,2024-11-02
ALERT_1794,STORE_005,SKU_Snacks_233,Cereals,322,90,True,2024-06-10
ALERT_1795,STORE_012,SKU_Snacks_602,Cereals,333,81,True,2024-11-11
ALERT_1796,STORE_046,SKU_Snacks_342,Snacks,62,135,False,2024-01-08
ALERT_1797,STORE_080,SKU_Beverages_521,Snacks,61,123,False,2024-07-31
ALERT_1798,STORE_051,SKU_Cereals_905,Cereals,135,139,False,2024-12-04
ALERT_1799,STORE_096,SKU_Snacks_990,Cereals,149,95,True,2024-04-17
ALERT_1800,STORE_087,SKU_Cereals_879,Cereals,444,149,True,2024-07-26
ALERT_1801,STORE_013,SKU_Cereals_550,Beverages,186,118,True,2024-09-13
ALERT_1802,STORE_057,SKU_Beverages_932,Snacks,320,108,True,2024-11-18
ALERT_1803,STORE_085,SKU_Beverages_175,Snacks,493,113,True,2024-01-04
ALERT_1804,STORE_087,SKU_Cereals_143,Cereals,163,132,True,2024-01-09
ALERT_1805,STORE_050,SKU_Cereals_973,Beverages,424,132,True,2024-07-15
ALERT_1806,STORE_068,SKU_Cereals_374,Snacks,380,112,True,2024-08-12
ALERT_1807,STORE_033,SKU_Cereals_329,Cereals,96,141,False,2024-02-25
ALERT_1808,STORE_039,SKU_Snacks_475,Snacks,95,98,False,2024-01-19
ALERT_1809,STORE_052,SKU_Beverages_302,Cereals,268,102,True,2024-08-08
ALERT_1810,STORE_031,SKU_Snacks_264,Beverages,57,129,False,2024-10-25
ALERT_1811,STORE_080,SKU_Beverages_360,Beverages,442,120,True,2024-11-24
ALERT_1812,STORE_043,SKU_Cereals_282,Cereals,308,87,True,2024-04-14
ALERT_1813,STORE_097,SKU_Cereals_550,Cereals,402,101,True,2024-04-01
ALERT_1814,STORE_022,SKU_Cereals_966,Cereals,301,97,True,2024-01-23
ALERT_1815,STORE_090,SKU_Snacks_120,Snacks,378,103,True,2024-09-06
ALERT_1816,STORE_042,SKU_Snacks_610,Snacks,163,129,True,2024-01-13
ALERT_1817,STORE_004,SKU_Snacks_926,Cereals,413,112,True,2024-03-15
ALERT_1818,STORE_059,SKU_Snacks_855,Beverages,368,96,True,2024-02-23
ALERT_1819,STORE_005,SKU_Cereals_405,Beverages,441,150,True,2024-07-11
ALERT_1820,STORE_047,SKU_Beverages_674,Beverages,360,98,True,2024-06-30
ALERT_1821,STORE_006,SKU_Snacks_758,Snacks,261,85,True,2024-08-11
ALERT_1822,STORE_049,SKU_Beverages_193,Snacks,134,111,True,2024-11-03
ALERT_1823,STORE_016,SKU_Beverages_531,Cereals,443,137,True,2024-10-03
ALERT_1824,STORE_024,SKU_Snacks_939,Beverages,110,94,True,2024-07-09
ALERT_1825,STORE_018,SKU_Cereals_701,Cereals,367,117,True,2024-02-06
ALERT_1826,STORE_059,SKU_Cereals_459,Snacks,450,91,True,2024-07-03
ALERT_1827,STORE_022,SKU_Snacks_647,Cereals,238,124,True,2024-05-31
ALERT_1828,STORE_092,SKU_Beverages_845,Snacks,162,108,True,2024-11-22
ALERT_1829,STORE_049,SKU_Snacks_502,Snacks,204,104,True,2024-12-09
ALERT_1830,STORE_018,SKU_Snacks_621,Cereals,318,121,True,2024-07-06
ALERT_1831,STORE_100,SKU_Cereals_371,Cereals,142,144,False,2024-03-06
ALERT_1832,STORE_018,SKU_Snacks_548,Snacks,110,128,False,2024-06-04
ALERT_1833,STORE_005,SKU_Snacks_877,Beverages,426,111,True,2024-07-10
ALERT_1834,STORE_031,SKU_Beverages_551,Beverages,182,138,True,2024-12-02
ALERT_1835,STORE_060,SKU_Cereals_566,Cereals,129,93,True,2024-04-24
ALERT_1836,STORE_012,SKU_Snacks_132,Cereals,121,138,False,2024-04-28
ALERT_1837,STORE_048,SKU_Cereals_456,Snacks,154,128,True,2024-04-01
ALERT_1838,STORE_035,SKU_Beverages_297,Beverages,262,126,True,2024-01-25
ALERT_1839,STORE_018,SKU_Snacks_176,Snacks,94,128,False,2024-02-16
ALERT_1840,STORE_076,SKU_Cereals_679,Cereals,148,144,True,2024-03-26
ALERT_1841,STORE_031,SKU_Snacks_818,Cereals,257,96,True,2024-01-04
ALERT_1842,STORE_002,SKU_Cereals_796,Beverages,324,149,True,2024-10-29
ALERT_1843,STORE_025,SKU_Beverages_385,Cereals,276,121,True,2024-04-06
ALERT_1844,STORE_085,SKU_Beverages_963,Cereals,419,127,True,2024-02-14
ALERT_1845,STORE_079,SKU_Snacks_772,Snacks,120,125,False,2024-07-31
ALERT_1846,STORE_014,SKU_Snacks_583,Snacks,265,93,True,2024-12-16
ALERT_1847,STORE_058,SKU_Cereals_810,Beverages,461,102,True,2024-04-30
ALERT_1848,STORE_096,SKU_Snacks_934,Cereals,226,118,True,2024-09-24
ALERT_1849,STORE_025,SKU_Beverages_991,Beverages,160,126,True,2024-03-17
ALERT_1850,STORE_041,SKU_Snacks_255,Cereals,344,125,True,2024-06-04
ALERT_1851,STORE_020,SKU_Beverages_327,Snacks,439,124,True,2024-07-13
ALERT_1852,STORE_019,SKU_Beverages_772,Beverages,172,87,True,2024-11-01
ALERT_1853,STORE_030,SKU_Cereals_214,Snacks,78,144,False,2024-03-29
ALERT_1854,STORE_097,SKU_Beverages_266,Beverages,222,81,True,2024-11-15
ALERT_1855,STORE_022,SKU_Beverages_172,Cereals,323,127,True,2024-07-26
ALERT_1856,STORE_087,SKU_Cereals_495,Beverages,280,91,True,2024-10-16
ALERT_1857,STORE_054,SKU_Snacks_532,Cereals,398,147,True,2024-03-16
ALERT_1858,STORE_093,SKU_Cereals_581,Beverages,256,105,True,2024-08-09
ALERT_1859,STORE_081,SKU_Beverages_793,Beverages,403,96,True,2024-07-01
ALERT_1860,STORE_007,SKU_Beverages_930,Cereals,299,110,True,2024-10-24
ALERT_1861,STORE_094,SKU_Beverages_699,Snacks,58,128,False,2024-08-25
ALERT_1862,STORE_030,SKU_Cereals_828,Snacks,94,133,False,2024-08-03
ALERT_1863,STORE_052,SKU_Cereals_351,Snacks,388,91,True,2024-05-30
ALERT_1864,STORE_068,SKU_Snacks_713,Snacks,369,102,True,2024-08-21
ALERT_1865,STORE_007,SKU_Beverages_596,Snacks,296,126,True,2024-11-14
ALERT_1866,STORE_018,SKU_Snacks_742,Cereals,425,140,True,2024-09-15
ALERT_1867,STORE_069,SKU_Snacks_144,Snacks,209,126,True,2024-10-27
ALERT_1868,STORE_087,SKU_Beverages_596,Cereals,357,119,True,2024-10-09
ALERT_1869,STORE_093,SKU_Cereals_988,Cereals,205,94,True,2024-03-14
ALERT_1870,STORE_005,SKU_Snacks_208,Snacks,302,96,True,2024-11-30
ALERT_1871,STORE_051,SKU_Snacks_383,Cereals,363,88,True,2024-09-16
ALERT_1872,STORE_011,SKU_Snacks_312,Snacks,225,119,True,2024-07-31
ALERT_1873,STORE_098,SKU_Snacks_727,Snacks,481,129,True,2024-06-10
ALERT_1874,STORE_050,SKU_Beverages_411,Beverages,477,126,True,2024-02-10
ALERT_1875,STORE_086,SKU_Snacks_869,Cereals,321,105,True,2024-07-22
ALERT_1876,STORE_016,SKU_Cereals_306,Snacks,410,111,True,2024-09-01
ALERT_1877,STORE_035,SKU_Snacks_376,Cereals,263,111,True,2024-01-17
ALERT_1878,STORE_071,SKU_Cereals_479,Beverages,359,144,True,2024-06-28
ALERT_1879,STORE_029,SKU_Beverages_166,Beverages,194,98,True,2024-01-16
ALERT_1880,STORE_022,SKU_Cereals_440,Beverages,156,114,True,2024-01-11
ALERT_1881,STORE_005,SKU_Snacks_539,Snacks,50,112,False,2024-03-03
ALERT_1882,STORE_031,SKU_Beverages_884,Beverages,476,93,True,2024-08-28
ALERT_1883,STORE_054,SKU_Snacks_151,Snacks,230,104,True,2024-07-19
ALERT_1884,STORE_058,SKU_Snacks_425,Snacks,208,149,True,2024-04-05
ALERT_1885,STORE_005,SKU_Beverages_152,Snacks,83,98,False,2024-09-04
ALERT_1886,STORE_068,SKU_Cereals_669,Cereals,264,120,True,2024-06-24
ALERT_1887,STORE_018,SKU_Beverages_808,Beverages,422,140,True,2024-10-19
ALERT_1888,STORE_050,SKU_Beverages_381,Snacks,436,138,True,2024-06-24
ALERT_1889,STORE_070,SKU_Cereals_635,Beverages,276,125,True,2024-11-05
ALERT_1890,STORE_044,SKU_Cereals_396,Beverages,76,137,False,2024-02-24
ALERT_1891,STORE_030,SKU_Cereals_350,Beverages,471,137,True,2024-06-22
ALERT_1892,STORE_011,SKU_Cereals_218,Beverages,409,141,True,2024-07-01
ALERT_1893,STORE_045,SKU_Snacks_767,Snacks,204,103,True,2024-11-14
ALERT_1894,STORE_082,SKU_Cereals_166,Snacks,275,148,True,2024-05-31
ALERT_1895,STORE_028,SKU_Beverages_564,Cereals,141,140,True,2024-01-30
ALERT_1896,STORE_071,SKU_Snacks_577,Snacks,300,138,True,2024-06-05
ALERT_1897,STORE_040,SKU_Beverages_490,Beverages,120,86,True,2024-04-09
ALERT_1898,STORE_089,SKU_Snacks_175,Cereals,218,139,True,2024-01-24
ALERT_1899,STORE_069,SKU_Cereals_406,Snacks,360,121,True,2024-01-08
ALERT_1900,STORE_056,SKU_Beverages_915,Snacks,202,88,True,2024-02-06
ALERT_1901,STORE_060,SKU_Snacks_188,Snacks,130,93,True,2024-10-09
ALERT_1902,STORE_026,SKU_Cereals_563,Snacks,194,123,True,2024-08-02
ALERT_1903,STORE_059,SKU_Cereals_955,Cereals,258,103,True,2024-05-26
ALERT_1904,STORE_062,SKU_Snacks_954,Cereals,412,105,True,2024-05-18
ALERT_1905,STORE_009,SKU_Beverages_252,Cereals,153,102,True,2024-02-22
ALERT_1906,STORE_046,SKU_Snacks_802,Beverages,200,116,True,2024-05-21
ALERT_1907,STORE_046,SKU_Snacks_120,Snacks,472,90,True,2024-11-23
ALERT_1908,STORE_081,SKU_Snacks_708,Snacks,442,82,True,2024-12-30
ALERT_1909,STORE_052,SKU_Beverages_943,Beverages,193,108,True,2024-05-08
ALERT_1910,STORE_095,SKU_Cereals_620,Beverages,145,89,True,2024-08-07
ALERT_1911,STORE_015,SKU_Cereals_468,Snacks,187,86,True,2024-03-07
ALERT_1912,STORE_097,SKU_Cereals_879,Snacks,355,147,True,2024-07-09
ALERT_1913,STORE_093,SKU_Cereals_716,Snacks,276,124,True,2024-06-23
ALERT_1914,STORE_012,SKU_Snacks_967,Snacks,277,95,True,2024-01-01
ALERT_1915,STORE_065,SKU_Snacks_567,Cereals,185,90,True,2024-12-03
ALERT_1916,STORE_004,SKU_Snacks_417,Snacks,194,87,True,2024-09-26
