promotion_id,sku_id,category,start_date,end_date,discount_percentage,region,store_format,sales_uplift_units,roi_percentage
PROMO_2024_1886,SKU_Dairy_505,Frozen,2024-09-06,2024-09-13,14.3,West,Hypermarket,1673,8.6
PROMO_2024_1887,SKU_Beverages_263,Frozen,2024-03-25,2024-04-01,16.5,West,Hypermarket,912,6.2
PROMO_2024_1888,SKU_Snacks_653,Dairy,2024-01-05,2024-01-12,19.9,North,Online,1122,19.9
PROMO_2024_1889,SKU_Dairy_281,Cereals,2024-01-02,2024-01-09,12.7,East,Online,1963,15.0
PROMO_2024_1890,SKU_Cereals_269,Beverages,2024-02-14,2024-02-21,16.6,North,Online,837,19.8
PROMO_2024_1891,SKU_Cereals_941,Snacks,2024-11-10,2024-11-17,25.8,West,Express,940,9.0
PROMO_2024_1892,SKU_Frozen_956,Frozen,2024-05-29,2024-06-05,11.4,East,Hypermarket,766,11.9
PROMO_2024_1893,SKU_Snacks_758,Frozen,2024-05-13,2024-05-20,11.9,South,Online,1662,5.5
PROMO_2024_1894,SKU_Snacks_811,Dairy,2024-06-22,2024-06-29,26.2,East,Online,1755,9.4
PROMO_2024_1895,SKU_Dairy_528,Snacks,2024-12-27,2025-01-03,25.9,East,Online,1837,8.2
PROMO_2024_1896,SKU_Snacks_820,Snacks,2024-08-24,2024-08-31,10.7,North,Online,982,7.2
PROMO_2024_1897,SKU_Snacks_252,Cereals,2024-08-17,2024-08-24,15.6,East,Online,1810,13.7
PROMO_2024_1898,SKU_Dairy_519,Cereals,2024-09-03,2024-09-10,28.6,East,Online,1359,18.4
PROMO_2024_1899,SKU_Cereals_472,Snacks,2024-12-01,2024-12-08,17.8,East,Hypermarket,700,5.5
PROMO_2024_1900,SKU_Dairy_291,Dairy,2024-05-09,2024-05-16,19.3,West,Online,1825,11.7
PROMO_2024_1901,SKU_Dairy_774,Beverages,2024-06-16,2024-06-23,29.2,South,Hypermarket,1172,19.3
PROMO_2024_1902,SKU_Cereals_598,Beverages,2024-07-31,2024-08-07,13.0,South,Hypermarket,2600,14.1
PROMO_2024_1903,SKU_Snacks_838,Snacks,2024-05-22,2024-05-29,18.4,North,Online,1977,15.7
PROMO_2024_1904,SKU_Beverages_445,Cereals,2024-11-10,2024-11-17,12.1,South,Hypermarket,1105,10.0
PROMO_2024_1905,SKU_Frozen_380,Frozen,2024-12-03,2024-12-10,17.8,South,Express,661,11.8
PROMO_2024_1906,SKU_Frozen_397,Frozen,2024-10-29,2024-11-05,29.9,West,Hypermarket,1665,10.0
PROMO_2024_1907,SKU_Frozen_742,Cereals,2024-07-27,2024-08-03,19.5,West,Express,2993,13.6
PROMO_2024_1908,SKU_Frozen_328,Dairy,2024-06-10,2024-06-17,15.3,North,Hypermarket,2873,8.8
PROMO_2024_1909,SKU_Cereals_643,Snacks,2024-05-15,2024-05-22,10.8,West,Hypermarket,2126,5.0
PROMO_2024_1910,SKU_Cereals_921,Beverages,2024-01-25,2024-02-01,20.7,West,Hypermarket,2555,18.0
PROMO_2024_1911,SKU_Beverages_887,Frozen,2024-11-23,2024-11-30,23.3,West,Online,1374,13.0
PROMO_2024_1912,SKU_Beverages_898,Cereals,2024-10-09,2024-10-16,27.1,West,Online,1845,7.7
PROMO_2024_1913,SKU_Snacks_114,Dairy,2024-12-01,2024-12-08,11.6,South,Express,584,6.5
PROMO_2024_1914,SKU_Snacks_773,Beverages,2024-05-12,2024-05-19,23.4,West,Hypermarket,2246,8.1
PROMO_2024_1915,SKU_Beverages_199,Beverages,2024-03-24,2024-03-31,16.2,North,Hypermarket,1137,18.1
PROMO_2024_1916,SKU_Snacks_167,Beverages,2024-01-02,2024-01-09,29.3,North,Express,1882,6.8
PROMO_2024_1917,SKU_Dairy_623,Cereals,2024-09-30,2024-10-07,19.6,East,Hypermarket,1959,16.8
PROMO_2024_1918,SKU_Snacks_497,Snacks,2024-06-29,2024-07-06,20.9,East,Online,574,18.7
PROMO_2024_1919,SKU_Cereals_164,Snacks,2024-11-13,2024-11-20,12.9,South,Online,2690,7.9
PROMO_2024_1920,SKU_Beverages_130,Beverages,2024-11-19,2024-11-26,27.1,West,Hypermarket,2598,16.6
PROMO_2024_1921,SKU_Snacks_271,Snacks,2024-07-25,2024-08-01,22.4,West,Online,774,19.6
PROMO_2024_1922,SKU_Dairy_670,Dairy,2024-04-26,2024-05-03,17.7,East,Hypermarket,671,5.5
PROMO_2024_1923,SKU_Cereals_684,Beverages,2024-04-06,2024-04-13,10.3,East,Online,1887,11.2
PROMO_2024_1924,SKU_Beverages_982,Dairy,2024-01-04,2024-01-11,11.7,North,Online,2632,13.4
PROMO_2024_1925,SKU_Frozen_239,Dairy,2024-02-29,2024-03-07,19.9,East,Hypermarket,633,16.8
PROMO_2024_1926,SKU_Beverages_351,Beverages,2024-11-22,2024-11-29,20.7,West,Express,659,17.9
PROMO_2024_1927,SKU_Beverages_780,Snacks,2024-01-29,2024-02-05,23.9,West,Hypermarket,1649,10.1
PROMO_2024_1928,SKU_Cereals_643,Beverages,2024-07-29,2024-08-05,11.5,East,Online,1728,11.1
PROMO_2024_1929,SKU_Beverages_435,Snacks,2024-01-14,2024-01-21,24.2,South,Online,2969,14.0
PROMO_2024_1930,SKU_Beverages_216,Cereals,2024-02-21,2024-02-28,29.5,East,Express,1006,7.7
PROMO_2024_1931,SKU_Frozen_919,Cereals,2024-04-18,2024-04-25,14.6,East,Express,2753,16.3
PROMO_2024_1932,SKU_Frozen_691,Frozen,2024-02-10,2024-02-17,15.9,East,Hypermarket,2153,16.3
PROMO_2024_1933,SKU_Beverages_999,Dairy,2024-01-21,2024-01-28,11.9,East,Express,713,7.1
PROMO_2024_1934,SKU_Frozen_104,Cereals,2024-02-18,2024-02-25,27.8,North,Express,1979,11.1
PROMO_2024_1935,SKU_Beverages_262,Frozen,2024-02-24,2024-03-02,28.8,South,Hypermarket,1868,7.5
PROMO_2024_1936,SKU_Frozen_817,Cereals,2024-11-28,2024-12-05,22.6,North,Express,1394,15.9
PROMO_2024_1937,SKU_Snacks_855,Frozen,2024-03-05,2024-03-12,14.8,West,Hypermarket,2642,18.1
PROMO_2024_1938,SKU_Snacks_604,Frozen,2024-10-22,2024-10-29,14.8,West,Hypermarket,2091,7.9
PROMO_2024_1939,SKU_Beverages_452,Snacks,2024-09-27,2024-10-04,18.1,West,Online,1678,9.0
PROMO_2024_1940,SKU_Cereals_823,Dairy,2024-11-11,2024-11-18,15.1,West,Hypermarket,969,11.1
PROMO_2024_1941,SKU_Beverages_807,Snacks,2024-04-07,2024-04-14,21.5,North,Online,1519,7.0
PROMO_2024_1942,SKU_Snacks_355,Cereals,2024-01-21,2024-01-28,24.6,West,Hypermarket,1393,9.1
PROMO_2024_1943,SKU_Frozen_102,Snacks,2024-02-27,2024-03-05,24.3,North,Express,938,10.1
PROMO_2024_1944,SKU_Snacks_250,Cereals,2024-08-16,2024-08-23,27.4,East,Express,2051,14.9
PROMO_2024_1945,SKU_Beverages_554,Snacks,2024-12-14,2024-12-21,27.2,South,Hypermarket,2094,10.3
PROMO_2024_1946,SKU_Snacks_601,Dairy,2024-12-06,2024-12-13,29.0,West,Hypermarket,1532,5.0
PROMO_2024_1947,SKU_Snacks_162,Cereals,2024-08-25,2024-09-01,25.0,East,Hypermarket,2193,6.7
PROMO_2024_1948,SKU_Snacks_390,Beverages,2024-05-27,2024-06-03,13.5,North,Express,2669,6.0
PROMO_2024_1949,SKU_Beverages_410,Snacks,2024-08-20,2024-08-27,19.0,East,Express,2099,9.0
PROMO_2024_1950,SKU_Snacks_548,Snacks,2024-09-02,2024-09-09,10.3,South,Online,2490,10.8
PROMO_2024_1951,SKU_Frozen_757,Snacks,2024-10-09,2024-10-16,12.2,East,Online,1543,15.3
PROMO_2024_1952,SKU_Frozen_918,Beverages,2024-05-19,2024-05-26,24.9,North,Hypermarket,2823,19.4
PROMO_2024_1953,SKU_Snacks_389,Beverages,2024-02-24,2024-03-02,26.2,South,Online,2535,19.7
PROMO_2024_1954,SKU_Snacks_120,Beverages,2024-01-02,2024-01-09,25.4,West,Online,1897,5.0
PROMO_2024_1955,SKU_Snacks_211,Beverages,2024-04-09,2024-04-16,24.4,West,Express,1613,13.8
PROMO_2024_1956,SKU_Dairy_785,Frozen,2024-11-17,2024-11-24,21.3,East,Hypermarket,2056,12.1
PROMO_2024_1957,SKU_Snacks_432,Cereals,2024-04-10,2024-04-17,27.2,East,Express,1487,13.0
PROMO_2024_1958,SKU_Snacks_541,Frozen,2024-09-09,2024-09-16,10.3,North,Hypermarket,2814,18.4
PROMO_2024_1959,SKU_Dairy_987,Cereals,2024-04-28,2024-05-05,14.1,West,Online,797,6.5
PROMO_2024_1960,SKU_Dairy_835,Snacks,2024-10-07,2024-10-14,14.4,South,Hypermarket,2019,6.5
PROMO_2024_1961,SKU_Cereals_701,Dairy,2024-05-11,2024-05-18,12.4,East,Online,2911,18.3
PROMO_2024_1962,SKU_Cereals_448,Snacks,2024-04-17,2024-04-24,22.2,North,Express,2950,13.1
PROMO_2024_1963,SKU_Snacks_145,Dairy,2024-11-18,2024-11-25,23.8,South,Online,526,18.9
PROMO_2024_1964,SKU_Snacks_914,Dairy,2024-09-07,2024-09-14,27.7,North,Hypermarket,2563,13.7
PROMO_2024_1965,SKU_Beverages_100,Dairy,2024-10-21,2024-10-28,23.9,East,Express,2778,15.4
PROMO_2024_1966,SKU_Cereals_742,Frozen,2024-01-14,2024-01-21,10.4,East,Hypermarket,1204,17.3
PROMO_2024_1967,SKU_Cereals_850,Snacks,2024-04-29,2024-05-06,13.9,South,Hypermarket,1043,9.4
PROMO_2024_1968,SKU_Dairy_331,Frozen,2024-02-01,2024-02-08,12.7,North,Online,1336,10.5
PROMO_2024_1969,SKU_Dairy_257,Cereals,2024-06-02,2024-06-09,26.7,South,Express,2048,5.1
PROMO_2024_1970,SKU_Cereals_645,Snacks,2024-07-10,2024-07-17,23.7,West,Hypermarket,847,16.5
PROMO_2024_1971,SKU_Cereals_257,Dairy,2024-04-18,2024-04-25,12.2,South,Online,1180,9.0
PROMO_2024_1972,SKU_Frozen_793,Frozen,2024-09-23,2024-09-30,29.0,East,Express,1144,17.4
PROMO_2024_1973,SKU_Frozen_776,Frozen,2024-10-31,2024-11-07,14.3,West,Express,1205,14.2
PROMO_2024_1974,SKU_Beverages_423,Beverages,2024-08-15,2024-08-22,22.1,North,Hypermarket,2162,9.4
PROMO_2024_1975,SKU_Dairy_193,Frozen,2024-10-01,2024-10-08,12.3,South,Hypermarket,1441,16.1
PROMO_2024_1976,SKU_Cereals_673,Dairy,2024-09-30,2024-10-07,17.9,South,Hypermarket,2621,7.7
PROMO_2024_1977,SKU_Snacks_346,Cereals,2024-04-28,2024-05-05,20.2,North,Hypermarket,2707,13.3
PROMO_2024_1978,SKU_Frozen_650,Cereals,2024-06-22,2024-06-29,15.2,East,Online,1057,17.4
PROMO_2024_1979,SKU_Dairy_602,Snacks,2024-01-23,2024-01-30,12.8,South,Online,866,12.8
PROMO_2024_1980,SKU_Dairy_173,Dairy,2024-11-15,2024-11-22,24.4,North,Online,1818,11.9
PROMO_2024_1981,SKU_Beverages_967,Beverages,2024-12-14,2024-12-21,10.6,North,Hypermarket,599,17.9
PROMO_2024_1982,SKU_Cereals_430,Snacks,2024-01-16,2024-01-23,25.2,North,Hypermarket,1279,12.2
PROMO_2024_1983,SKU_Dairy_902,Frozen,2024-02-20,2024-02-27,23.0,North,Online,2977,5.4
PROMO_2024_1984,SKU_Beverages_420,Dairy,2024-03-17,2024-03-24,23.4,East,Express,1568,7.4
PROMO_2024_1985,SKU_Snacks_714,Frozen,2024-10-06,2024-10-13,20.8,East,Express,2639,18.7
PROMO_2024_1986,SKU_Snacks_279,Beverages,2024-02-09,2024-02-16,20.0,North,Express,2054,12.0
PROMO_2024_1987,SKU_Dairy_578,Cereals,2024-09-16,2024-09-23,10.9,North,Hypermarket,1570,18.3
PROMO_2024_1988,SKU_Beverages_751,Beverages,2024-07-12,2024-07-19,11.8,East,Online,1114,11.1
PROMO_2024_1989,SKU_Cereals_341,Dairy,2024-10-15,2024-10-22,13.0,East,Online,1433,19.9
PROMO_2024_1990,SKU_Cereals_474,Beverages,2024-07-08,2024-07-15,26.4,West,Online,671,13.3
PROMO_2024_1991,SKU_Dairy_154,Dairy,2024-01-21,2024-01-28,14.2,West,Online,2786,11.9
PROMO_2024_1992,SKU_Cereals_890,Frozen,2024-06-30,2024-07-07,25.6,South,Hypermarket,764,5.9
PROMO_2024_1993,SKU_Cereals_986,Dairy,2024-01-25,2024-02-01,15.1,North,Online,2667,16.1
PROMO_2024_1994,SKU_Beverages_977,Snacks,2024-05-13,2024-05-20,20.9,West,Express,1519,12.7
PROMO_2024_1995,SKU_Snacks_641,Cereals,2024-07-12,2024-07-19,18.0,South,Hypermarket,768,7.1
PROMO_2024_1996,SKU_Frozen_794,Beverages,2024-07-23,2024-07-30,24.5,East,Express,1718,7.4
PROMO_2024_1997,SKU_Dairy_874,Snacks,2024-05-04,2024-05-11,17.4,West,Hypermarket,926,9.6
PROMO_2024_1998,SKU_Cereals_573,Cereals,2024-05-08,2024-05-15,26.4,East,Online,2096,7.4
PROMO_2024_1999,SKU_Beverages_987,Cereals,2024-07-10,2024-07-17,13.7,South,Online,2011,10.1
PROMO_2024_2000,SKU_Snacks_400,Snacks,2024-12-15,2024-12-22,29.2,North,Online,846,12.0
PROMO_2024_2001,SKU_Dairy_911,Beverages,2024-06-06,2024-06-13,27.3,North,Hypermarket,946,10.5
PROMO_2024_2002,SKU_Frozen_631,Snacks,2024-10-11,2024-10-18,26.6,East,Express,1049,12.0
PROMO_2024_2003,SKU_Cereals_789,Beverages,2024-12-22,2024-12-29,10.8,North,Express,1478,8.1
PROMO_2024_2004,SKU_Snacks_883,Beverages,2024-04-20,2024-04-27,13.9,East,Online,1790,18.3
PROMO_2024_2005,SKU_Dairy_845,Snacks,2024-03-03,2024-03-10,26.1,North,Hypermarket,887,15.7
PROMO_2024_2006,SKU_Frozen_577,Cereals,2024-08-20,2024-08-27,20.9,South,Hypermarket,2930,6.4
PROMO_2024_2007,SKU_Snacks_604,Snacks,2024-12-13,2024-12-20,12.7,East,Hypermarket,660,18.2
PROMO_2024_2008,SKU_Cereals_185,Frozen,2024-01-18,2024-01-25,25.2,West,Express,2094,6.4
PROMO_2024_2009,SKU_Dairy_897,Frozen,2024-09-13,2024-09-20,24.4,North,Hypermarket,1257,8.1
PROMO_2024_2010,SKU_Cereals_700,Cereals,2024-01-14,2024-01-21,16.7,West,Hypermarket,2751,6.9
PROMO_2024_2011,SKU_Frozen_113,Snacks,2024-11-01,2024-11-08,23.8,East,Express,2537,9.0
PROMO_2024_2012,SKU_Frozen_222,Dairy,2024-05-25,2024-06-01,28.3,South,Express,2006,14.1
PROMO_2024_2013,SKU_Snacks_159,Cereals,2024-06-26,2024-07-03,16.2,North,Hypermarket,2654,14.6
PROMO_2024_2014,SKU_Beverages_211,Frozen,2024-10-21,2024-10-28,15.8,South,Express,2670,12.2
PROMO_2024_2015,SKU_Frozen_242,Dairy,2024-01-14,2024-01-21,13.9,South,Hypermarket,2984,14.0
PROMO_2024_2016,SKU_Cereals_345,Dairy,2024-03-16,2024-03-23,15.5,East,Express,814,6.4
PROMO_2024_2017,SKU_Beverages_233,Frozen,2024-01-19,2024-01-26,20.7,North,Express,587,16.7
PROMO_2024_2018,SKU_Snacks_604,Dairy,2024-06-21,2024-06-28,18.6,North,Online,893,6.7
PROMO_2024_2019,SKU_Dairy_899,Cereals,2024-03-06,2024-03-13,28.8,South,Hypermarket,2630,18.3
PROMO_2024_2020,SKU_Dairy_507,Frozen,2024-07-03,2024-07-10,11.8,North,Express,1130,15.3
PROMO_2024_2021,SKU_Beverages_863,Snacks,2024-02-07,2024-02-14,12.0,South,Hypermarket,1540,18.5
PROMO_2024_2022,SKU_Cereals_937,Dairy,2024-07-01,2024-07-08,20.2,South,Express,2843,6.6
PROMO_2024_2023,SKU_Dairy_534,Frozen,2024-11-16,2024-11-23,22.9,South,Online,1363,19.8
PROMO_2024_2024,SKU_Beverages_867,Cereals,2024-05-15,2024-05-22,12.3,East,Online,520,16.9
PROMO_2024_2025,SKU_Snacks_450,Beverages,2024-08-17,2024-08-24,14.7,South,Express,688,8.2
PROMO_2024_2026,SKU_Beverages_729,Cereals,2024-11-26,2024-12-03,11.1,East,Express,573,14.1
PROMO_2024_2027,SKU_Frozen_477,Frozen,2024-01-25,2024-02-01,21.6,North,Express,1670,13.6
PROMO_2024_2028,SKU_Dairy_361,Frozen,2024-01-09,2024-01-16,26.1,West,Online,2846,14.4
PROMO_2024_2029,SKU_Dairy_885,Frozen,2024-11-16,2024-11-23,21.5,West,Online,1714,17.5
PROMO_2024_2030,SKU_Frozen_877,Frozen,2024-11-24,2024-12-01,24.9,West,Hypermarket,2638,9.4
PROMO_2024_2031,SKU_Beverages_693,Dairy,2024-10-01,2024-10-08,22.7,South,Hypermarket,1853,13.5
PROMO_2024_2032,SKU_Cereals_890,Frozen,2024-05-30,2024-06-06,27.7,South,Hypermarket,1279,6.6
PROMO_2024_2033,SKU_Beverages_899,Snacks,2024-04-24,2024-05-01,25.5,West,Express,2809,13.4
PROMO_2024_2034,SKU_Dairy_737,Cereals,2024-01-29,2024-02-05,29.8,West,Hypermarket,2130,14.6
PROMO_2024_2035,SKU_Dairy_131,Dairy,2024-08-22,2024-08-29,13.5,South,Express,2800,19.1
PROMO_2024_2036,SKU_Frozen_721,Snacks,2024-04-26,2024-05-03,16.5,East,Online,1499,18.5
PROMO_2024_2037,SKU_Snacks_773,Frozen,2024-09-23,2024-09-30,25.1,East,Hypermarket,1911,19.4
PROMO_2024_2038,SKU_Cereals_245,Frozen,2024-12-05,2024-12-12,22.2,East,Hypermarket,2749,17.1
PROMO_2024_2039,SKU_Dairy_704,Beverages,2024-03-16,2024-03-23,20.9,South,Express,1589,6.4
PROMO_2024_2040,SKU_Dairy_686,Dairy,2024-10-08,2024-10-15,16.9,North,Hypermarket,561,13.4
PROMO_2024_2041,SKU_Cereals_788,Snacks,2024-08-06,2024-08-13,25.3,East,Online,1879,19.7
PROMO_2024_2042,SKU_Beverages_963,Snacks,2024-03-02,2024-03-09,25.5,West,Online,1110,8.6
PROMO_2024_2043,SKU_Frozen_378,Cereals,2024-06-08,2024-06-15,27.1,South,Express,1416,5.0
PROMO_2024_2044,SKU_Frozen_544,Frozen,2024-12-07,2024-12-14,17.8,West,Hypermarket,725,6.8
PROMO_2024_2045,SKU_Frozen_306,Cereals,2024-07-17,2024-07-24,11.6,South,Online,1871,17.4
PROMO_2024_2046,SKU_Cereals_167,Dairy,2024-01-14,2024-01-21,20.6,East,Hypermarket,1700,14.4
PROMO_2024_2047,SKU_Beverages_155,Dairy,2024-02-07,2024-02-14,18.2,South,Online,2637,7.9
PROMO_2024_2048,SKU_Dairy_757,Dairy,2024-10-25,2024-11-01,22.5,North,Online,2008,8.3
PROMO_2024_2049,SKU_Beverages_117,Dairy,2024-05-23,2024-05-30,18.8,East,Express,1164,5.9
PROMO_2024_2050,SKU_Snacks_843,Dairy,2024-08-17,2024-08-24,25.3,West,Online,1032,13.9
PROMO_2024_2051,SKU_Cereals_668,Cereals,2024-06-25,2024-07-02,24.9,West,Online,2442,18.8
PROMO_2024_2052,SKU_Snacks_678,Frozen,2024-01-25,2024-02-01,11.3,East,Hypermarket,2127,19.0
PROMO_2024_2053,SKU_Frozen_369,Cereals,2024-12-11,2024-12-18,29.4,South,Hypermarket,2359,8.5
PROMO_2024_2054,SKU_Beverages_466,Snacks,2024-03-08,2024-03-15,14.1,West,Hypermarket,2413,13.2
PROMO_2024_2055,SKU_Dairy_110,Snacks,2024-02-10,2024-02-17,27.0,South,Online,916,6.2
PROMO_2024_2056,SKU_Cereals_488,Cereals,2024-03-24,2024-03-31,14.4,West,Hypermarket,2602,19.7
PROMO_2024_2057,SKU_Snacks_578,Dairy,2024-06-11,2024-06-18,20.9,East,Express,996,7.9
PROMO_2024_2058,SKU_Cereals_783,Frozen,2024-08-17,2024-08-24,15.9,East,Online,701,15.9
PROMO_2024_2059,SKU_Frozen_430,Cereals,2024-03-27,2024-04-03,12.8,West,Express,2590,5.6
PROMO_2024_2060,SKU_Dairy_382,Beverages,2024-02-18,2024-02-25,29.9,South,Express,1339,15.2
PROMO_2024_2061,SKU_Dairy_581,Frozen,2024-02-22,2024-02-29,12.2,South,Express,2546,15.0
PROMO_2024_2062,SKU_Snacks_176,Cereals,2024-03-28,2024-04-04,26.7,North,Express,2912,13.0
PROMO_2024_2063,SKU_Cereals_743,Snacks,2024-04-03,2024-04-10,15.2,West,Hypermarket,2845,13.2
PROMO_2024_2064,SKU_Frozen_548,Snacks,2024-09-08,2024-09-15,25.2,South,Online,1495,18.1
PROMO_2024_2065,SKU_Snacks_656,Beverages,2024-09-20,2024-09-27,18.2,East,Hypermarket,2844,16.3
PROMO_2024_2066,SKU_Dairy_904,Frozen,2024-01-12,2024-01-19,20.9,West,Express,987,11.8
PROMO_2024_2067,SKU_Cereals_512,Dairy,2024-12-24,2024-12-31,14.7,West,Online,1100,17.9
PROMO_2024_2068,SKU_Beverages_882,Cereals,2024-01-08,2024-01-15,17.5,South,Hypermarket,1200,7.7
PROMO_2024_2069,SKU_Beverages_435,Snacks,2024-11-18,2024-11-25,11.7,West,Online,1999,5.2
PROMO_2024_2070,SKU_Frozen_558,Cereals,2024-06-20,2024-06-27,23.7,West,Online,1115,16.0
PROMO_2024_2071,SKU_Snacks_174,Frozen,2024-09-24,2024-10-01,12.8,West,Express,2933,19.3
PROMO_2024_2072,SKU_Frozen_647,Beverages,2024-10-12,2024-10-19,14.7,East,Online,566,19.3
PROMO_2024_2073,SKU_Cereals_971,Beverages,2024-03-05,2024-03-12,26.0,South,Online,2721,11.5
PROMO_2024_2074,SKU_Beverages_619,Beverages,2024-11-02,2024-11-09,23.0,East,Online,1883,17.7
PROMO_2024_2075,SKU_Frozen_666,Cereals,2024-11-08,2024-11-15,22.9,East,Express,2350,14.4
PROMO_2024_2076,SKU_Dairy_929,Cereals,2024-09-16,2024-09-23,23.9,West,Hypermarket,1962,18.9
PROMO_2024_2077,SKU_Frozen_511,Dairy,2024-04-30,2024-05-07,17.8,South,Online,1264,5.4
PROMO_2024_2078,SKU_Dairy_381,Dairy,2024-11-11,2024-11-18,25.6,North,Online,2389,12.4
PROMO_2024_2079,SKU_Dairy_493,Frozen,2024-09-29,2024-10-06,13.0,West,Online,2536,15.8
PROMO_2024_2080,SKU_Snacks_427,Frozen,2024-03-19,2024-03-26,21.5,West,Online,656,16.9
PROMO_2024_2081,SKU_Beverages_797,Frozen,2024-09-29,2024-10-06,10.0,South,Online,1472,10.5
PROMO_2024_2082,SKU_Beverages_130,Beverages,2024-12-22,2024-12-29,25.1,West,Express,1859,15.3
PROMO_2024_2083,SKU_Cereals_131,Cereals,2024-10-18,2024-10-25,13.4,South,Online,1903,17.8
PROMO_2024_2084,SKU_Beverages_286,Frozen,2024-05-17,2024-05-24,17.9,West,Hypermarket,1074,10.3
PROMO_2024_2085,SKU_Beverages_290,Snacks,2024-11-09,2024-11-16,22.7,South,Online,2681,16.1
PROMO_2024_2086,SKU_Dairy_950,Snacks,2024-05-17,2024-05-24,27.3,South,Online,2845,19.0
PROMO_2024_2087,SKU_Dairy_268,Beverages,2024-06-23,2024-06-30,11.6,East,Hypermarket,2683,16.4
PROMO_2024_2088,SKU_Snacks_451,Dairy,2024-09-04,2024-09-11,13.4,South,Express,2913,8.3
PROMO_2024_2089,SKU_Snacks_451,Frozen,2024-12-21,2024-12-28,22.2,East,Hypermarket,1415,17.9
PROMO_2024_2090,SKU_Cereals_673,Dairy,2024-09-15,2024-09-22,17.4,North,Online,2505,12.8
PROMO_2024_2091,SKU_Frozen_432,Cereals,2024-07-16,2024-07-23,22.2,West,Online,1676,17.4
PROMO_2024_2092,SKU_Cereals_298,Beverages,2024-04-24,2024-05-01,22.6,North,Online,2598,17.4
PROMO_2024_2093,SKU_Cereals_592,Frozen,2024-02-08,2024-02-15,19.7,North,Hypermarket,2636,17.5
PROMO_2024_2094,SKU_Frozen_341,Beverages,2024-06-19,2024-06-26,25.9,North,Express,1360,10.9
PROMO_2024_2095,SKU_Beverages_400,Dairy,2024-02-15,2024-02-22,12.2,East,Hypermarket,939,8.2
PROMO_2024_2096,SKU_Beverages_734,Snacks,2024-03-29,2024-04-05,26.4,West,Online,2648,6.5
PROMO_2024_2097,SKU_Dairy_971,Beverages,2024-08-06,2024-08-13,10.9,East,Hypermarket,946,9.3
PROMO_2024_2098,SKU_Cereals_894,Beverages,2024-02-14,2024-02-21,13.5,West,Online,2667,19.2
PROMO_2024_2099,SKU_Frozen_636,Dairy,2024-03-03,2024-03-10,21.2,South,Express,527,9.1
PROMO_2024_2100,SKU_Snacks_964,Frozen,2024-03-07,2024-03-14,20.5,East,Express,1166,18.4
PROMO_2024_2101,SKU_Frozen_928,Dairy,2024-06-18,2024-06-25,18.3,East,Online,2574,11.2
PROMO_2024_2102,SKU_Frozen_552,Beverages,2024-08-18,2024-08-25,16.0,South,Hypermarket,2518,15.6
PROMO_2024_2103,SKU_Beverages_858,Beverages,2024-09-18,2024-09-25,20.8,East,Online,2909,11.3
PROMO_2024_2104,SKU_Beverages_906,Frozen,2024-07-05,2024-07-12,15.8,South,Express,986,19.5
PROMO_2024_2105,SKU_Dairy_440,Cereals,2024-12-20,2024-12-27,12.7,North,Hypermarket,675,7.3
PROMO_2024_2106,SKU_Beverages_754,Snacks,2024-06-06,2024-06-13,21.7,South,Hypermarket,1468,7.0
PROMO_2024_2107,SKU_Beverages_989,Beverages,2024-02-29,2024-03-07,11.4,North,Express,1892,12.2
PROMO_2024_2108,SKU_Snacks_748,Dairy,2024-09-24,2024-10-01,21.1,South,Online,911,9.3
PROMO_2024_2109,SKU_Frozen_637,Frozen,2024-05-25,2024-06-01,17.7,West,Hypermarket,2546,19.4
PROMO_2024_2110,SKU_Snacks_533,Dairy,2024-12-19,2024-12-26,28.0,West,Online,1698,14.6
PROMO_2024_2111,SKU_Cereals_232,Beverages,2024-03-17,2024-03-24,26.9,South,Express,1679,8.1
PROMO_2024_2112,SKU_Frozen_323,Snacks,2024-02-05,2024-02-12,24.2,North,Online,1047,7.9
PROMO_2024_2113,SKU_Snacks_304,Frozen,2024-02-02,2024-02-09,12.9,North,Online,1748,14.4
PROMO_2024_2114,SKU_Dairy_856,Cereals,2024-01-31,2024-02-07,27.7,South,Express,1574,12.3
PROMO_2024_2115,SKU_Frozen_574,Beverages,2024-04-14,2024-04-21,10.5,South,Express,2154,12.8
PROMO_2024_2116,SKU_Dairy_281,Snacks,2024-02-14,2024-02-21,28.0,West,Express,1814,8.9
PROMO_2024_2117,SKU_Frozen_742,Beverages,2024-07-04,2024-07-11,19.7,West,Hypermarket,2839,19.1
PROMO_2024_2118,SKU_Snacks_733,Cereals,2024-06-15,2024-06-22,20.2,West,Express,2768,8.6
PROMO_2024_2119,SKU_Dairy_154,Frozen,2024-02-22,2024-02-29,27.4,West,Hypermarket,2420,7.6
PROMO_2024_2120,SKU_Snacks_303,Dairy,2024-08-22,2024-08-29,25.7,South,Online,2886,19.5
PROMO_2024_2121,SKU_Beverages_286,Snacks,2024-01-15,2024-01-22,13.1,South,Online,2187,18.2
PROMO_2024_2122,SKU_Dairy_918,Beverages,2024-02-21,2024-02-28,23.1,North,Online,1741,8.5
PROMO_2024_2123,SKU_Snacks_342,Snacks,2024-10-08,2024-10-15,16.5,East,Online,1501,16.8
PROMO_2024_2124,SKU_Snacks_427,Frozen,2024-10-03,2024-10-10,28.8,East,Express,1000,12.3
